,objectId,countryCode,postalCode,placeName,adminName1,adminCode1,adminName2,adminCode2,adminName3
4989,eDh3CFCA0T,HR,21240,Budimiri,Splitsko-Dalmatinska,15,,,Trilj
4990,yCbc02knLi,HR,21250,Trnbusi,Splitsko-Dalmatinska,15,,,Šestanovac
4991,3iy86Yo1UW,HR,21250,Šestanovac,Splitsko-Dalmatinska,15,,,Šestanovac
4992,FCEJ2p85YD,HR,21250,Zadvarje,Splitsko-Dalmatinska,15,,,Šestanovac
4993,P7sYXDMWHX,HR,21250,Svinišće,Splitsko-Dalmatinska,15,,,Šestanovac
4994,9ONCAkVSev,HR,21250,Nova Sela,Splitsko-Dalmatinska,15,,,Šestanovac
4995,jm83nMBJhs,HR,21250,Medovdolac,Splitsko-Dalmatinska,15,,,Šestanovac
4996,ry34JtzVBN,HR,21250,Katuni,Splitsko-Dalmatinska,15,,,Šestanovac
4997,geP2UGokD7,HR,21250,Blato na Cetini,Splitsko-Dalmatinska,15,,,Šestanovac
4998,Wg8U71bAXc,HR,21250,Podgrađe,Splitsko-Dalmatinska,15,,,Šestanovac
4999,TmOoA0FtbX,HR,21250,Žeževica,Splitsko-Dalmatinska,15,,,Šestanovac
5000,RHg6D9nSQU,HR,21250,Kreševo,Splitsko-Dalmatinska,15,,,Šestanovac
5001,fuFoKGI3cN,HR,21260,Poljica,Splitsko-Dalmatinska,15,,,Imotski
5002,i7s2ElV1I2,HR,21256,Svib,Splitsko-Dalmatinska,15,,,Cista Provo
5003,JcySQjwaYk,HR,21256,Lovreć,Splitsko-Dalmatinska,15,,,Cista Provo
5004,c4v5jh2hsr,HR,21256,Kamensko,Splitsko-Dalmatinska,15,,,Cista Provo
5005,m3Q9OkFfTm,HR,21256,Studenci,Splitsko-Dalmatinska,15,,,Cista Provo
5006,GEyNnAyAFc,HR,21250,Seoca,Splitsko-Dalmatinska,15,,,Šestanovac
5007,xCRdc7hYvi,HR,21256,Cista Velika,Splitsko-Dalmatinska,15,,,Cista Provo
5008,gfdUIoEGOW,HR,21260,Ričice,Splitsko-Dalmatinska,15,,,Imotski
5009,ZIiRgHD0l8,HR,21256,Cista Provo,Splitsko-Dalmatinska,15,,,Cista Provo
5010,zM7BvFUCtv,HR,21256,Biorine,Splitsko-Dalmatinska,15,,,Cista Provo
5011,ZolphSSMz0,HR,21260,Glavina Donja,Splitsko-Dalmatinska,15,,,Imotski
5012,azAk8jOcwI,HR,21256,Aržano,Splitsko-Dalmatinska,15,,,Cista Provo
5013,LbNYgXgFpO,HR,21256,Ljut,Splitsko-Dalmatinska,15,,,Cista Provo
5014,vScBVwNqfR,HR,21256,Dobranje,Splitsko-Dalmatinska,15,,,Cista Provo
5015,eWoyjZENBz,HR,21260,Lokvičići,Splitsko-Dalmatinska,15,,,Imotski
5016,ojlo4vufSU,HR,21256,Opanci,Splitsko-Dalmatinska,15,,,Cista Provo
5017,KEsM5GY2Qx,HR,21260,Gornji Proložac,Splitsko-Dalmatinska,15,,,Imotski
5018,A0iO05ZjyD,HR,21260,Šumet,Splitsko-Dalmatinska,15,,,Imotski
5019,qCeETWBSWN,HR,21260,Gornji Vinjani,Splitsko-Dalmatinska,15,,,Imotski
5020,P2BC9iBTFE,HR,21260,Donji Proložac,Splitsko-Dalmatinska,15,,,Imotski
5021,LlahXVVRzO,HR,21260,Glavina Gornja,Splitsko-Dalmatinska,15,,,Imotski
5022,ycgmJDH3zk,HR,21260,Ivanbegovina,Splitsko-Dalmatinska,15,,,Imotski
5023,Kvu4fQEUhK,HR,21260,Podbablje Gornje,Splitsko-Dalmatinska,15,,,Imotski
5024,g7CM5kX1I3,HR,21260,Zmijavci,Splitsko-Dalmatinska,15,,,Imotski
5025,tc4QZuhhhF,HR,21260,Krivodol,Splitsko-Dalmatinska,15,,,Imotski
5026,BjHhWnUFGT,HR,21260,Donji Vinjani,Splitsko-Dalmatinska,15,,,Imotski
5027,maqPhPMpFX,HR,21270,Rašćane Gornje,Splitsko-Dalmatinska,15,,,Zagvozd
5028,GLgtlwUdja,HR,21260,Kamenmost,Splitsko-Dalmatinska,15,,,Imotski
5029,FZ6rEc9TBP,HR,21260,Imotski,Splitsko-Dalmatinska,15,,,Imotski
5030,5P2oHDq3Qw,HR,21260,Grubine,Splitsko-Dalmatinska,15,,,Imotski
5031,UxHchaipTo,HR,21260,Runović,Splitsko-Dalmatinska,15,,,Imotski
5032,zDs4ddutzE,HR,21260,Drum,Splitsko-Dalmatinska,15,,,Imotski
5033,SEmPG7a7wM,HR,21260,Dolića Draga,Splitsko-Dalmatinska,15,,,Imotski
5034,J9f261iayt,HR,21260,Postranje,Splitsko-Dalmatinska,15,,,Imotski
5035,WQhtIRBIYY,HR,21260,Hršćevani,Splitsko-Dalmatinska,15,,,Imotski
5036,50DyEdmNe6,HR,21260,Dobrinče,Splitsko-Dalmatinska,15,,,Imotski
5037,XRu61d8AM4,HR,21260,Podosoje,Splitsko-Dalmatinska,15,,,Imotski
5038,Rxrx6XIcwv,HR,21270,Župa,Splitsko-Dalmatinska,15,,,Zagvozd
5039,gcxDRJk7iU,HR,21260,Medvidovića Draga,Splitsko-Dalmatinska,15,,,Imotski
5040,KlygkAsjh4,HR,21270,Zagvozd,Splitsko-Dalmatinska,15,,,Zagvozd
5041,M8ec5duqzk,HR,21270,Krstatice,Splitsko-Dalmatinska,15,,,Zagvozd
5042,2VVYq63Brs,HR,21270,Župa Srednja,Splitsko-Dalmatinska,15,,,Zagvozd
5043,IHZVLBG8x0,HR,21276,Podprolog,Splitsko-Dalmatinska,15,,,Vrgorac
5044,seuXRtMzUB,HR,21276,Orah,Splitsko-Dalmatinska,15,,,Vrgorac
5045,bebfq3A58K,HR,21270,Rastovac,Splitsko-Dalmatinska,15,,,Zagvozd
5046,y5aWvoZgk7,HR,21270,Slivno,Splitsko-Dalmatinska,15,,,Zagvozd
5047,ICa6hvGC3E,HR,21270,Mijaca,Splitsko-Dalmatinska,15,,,Zagvozd
5048,SjrDOzNikX,HR,21276,Ravča,Splitsko-Dalmatinska,15,,,Vrgorac
5049,EQK82seCzD,HR,21276,Draževitići,Splitsko-Dalmatinska,15,,,Vrgorac
5050,i95XYNYOw4,HR,21270,Biokovsko Selo,Splitsko-Dalmatinska,15,,,Zagvozd
5051,1Lls3qxS6n,HR,21276,Kotezi,Splitsko-Dalmatinska,15,,,Vrgorac
5052,wCcQkKRvuk,HR,21276,Kljenak,Splitsko-Dalmatinska,15,,,Vrgorac
5053,8ySKXq9xcA,HR,21276,Kokorići,Splitsko-Dalmatinska,15,,,Vrgorac
5054,PwaUb32Tlb,HR,21270,Rašćane,Splitsko-Dalmatinska,15,,,Zagvozd
5055,HLc2X0VdAI,HR,21276,Stilja,Splitsko-Dalmatinska,15,,,Vrgorac
5056,XGybXFTLxX,HR,21276,Duge Njive,Splitsko-Dalmatinska,15,,,Vrgorac
5057,DakCkmH7Ca,HR,21276,Prapatnice,Splitsko-Dalmatinska,15,,,Vrgorac
5058,10EB8uTyJo,HR,21276,Vrgorac,Splitsko-Dalmatinska,15,,,Vrgorac
5059,bOKcLTxojP,HR,21276,Kozica,Splitsko-Dalmatinska,15,,,Vrgorac
5060,hyQiaHwdGl,HR,21276,Dragljane,Splitsko-Dalmatinska,15,,,Vrgorac
5061,kYsHRkrGPS,HR,21276,Višnjica,Splitsko-Dalmatinska,15,,,Vrgorac
5062,NO9331mcCa,HR,21276,Banja,Splitsko-Dalmatinska,15,,,Vrgorac
5063,81zjh61FGg,HR,21276,Umčani,Splitsko-Dalmatinska,15,,,Vrgorac
5064,1EqzZ3uNtM,HR,21276,Zavojane,Splitsko-Dalmatinska,15,,,Vrgorac
5065,DzZ2HwywTE,HR,21276,Vlaka,Splitsko-Dalmatinska,15,,,Vrgorac
5066,pCk62KiXOo,HR,21276,Veliki Prolog,Splitsko-Dalmatinska,15,,,Vrgorac
5067,OzkZ6MmohK,HR,21292,Dubrava,Splitsko-Dalmatinska,15,,,Srinjine
5068,vPNNXftSG4,HR,21292,Ostrvica,Splitsko-Dalmatinska,15,,,Srinjine
5069,wtNGWab890,HR,21276,Vina,Splitsko-Dalmatinska,15,,,Vrgorac
5070,Phi8R85CFZ,HR,21292,Srinjine,Splitsko-Dalmatinska,15,,,Srinjine
5071,ut6MVE034d,HR,21292,Smolonje,Splitsko-Dalmatinska,15,,,Srinjine
5072,IJLV8ea4Eq,HR,21276,Poljica Kozička,Splitsko-Dalmatinska,15,,,Vrgorac
5073,0gCAg8l8i7,HR,21276,Dusina,Splitsko-Dalmatinska,15,,,Vrgorac
5074,lmjInAEHL3,HR,21292,Gata,Splitsko-Dalmatinska,15,,,Srinjine
5075,ZYZBaDZZKK,HR,21292,Čisla,Splitsko-Dalmatinska,15,,,Srinjine
5076,Ed2AykC2YR,HR,21292,Naklice,Splitsko-Dalmatinska,15,,,Srinjine
5077,QMJaXJwLZn,HR,21300,Makarska,Splitsko-Dalmatinska,15,,,Makarska
5078,0ia4JAGpoJ,HR,21292,Tugare,Splitsko-Dalmatinska,15,,,Srinjine
5079,8JT4KxE4NV,HR,21292,Zvečanje,Splitsko-Dalmatinska,15,,,Srinjine
5080,vJbmJSVUsN,HR,21310,Borak,Splitsko-Dalmatinska,15,,,Omiš
5081,fJFyuWfWUP,HR,21310,Pisak,Splitsko-Dalmatinska,15,,,Omiš
5082,MtlaZtFgwL,HR,21300,Tučepi,Splitsko-Dalmatinska,15,,,Makarska
5083,3DTjQRTboK,HR,21300,Veliko Brdo,Splitsko-Dalmatinska,15,,,Makarska
5084,2m6UaXhzqy,HR,21310,Stanići,Splitsko-Dalmatinska,15,,,Omiš
5085,HlgULfudh8,HR,21310,Zakučac,Splitsko-Dalmatinska,15,,,Omiš
5086,n076rznaVc,HR,21310,Duće,Splitsko-Dalmatinska,15,,,Omiš
5087,BQbLx6SVDI,HR,21310,Lokva Rogoznica,Splitsko-Dalmatinska,15,,,Omiš
5088,l3jRNDuToW,HR,21310,Marušići,Splitsko-Dalmatinska,15,,,Omiš
5089,Cot8GG00aa,HR,21310,Mimice,Splitsko-Dalmatinska,15,,,Omiš
5090,0yjUHEzi7j,HR,21311,Žrnovnica,Splitsko-Dalmatinska,15,,,Stobreč
5091,w7fnkwdOKQ,HR,21310,Omiš,Splitsko-Dalmatinska,15,,,Omiš
5092,FJHkwyMi4J,HR,21310,Čelina,Splitsko-Dalmatinska,15,,,Omiš
5093,n3jMqnxUmW,HR,21311,Podstrana,Splitsko-Dalmatinska,15,,,Stobreč
5094,P5gmz8V1Jj,HR,21315,Dugi Rat,Splitsko-Dalmatinska,15,,,Dugi Rat
5095,30JdAFuhbW,HR,21311,Gornje Sitno,Splitsko-Dalmatinska,15,,,Stobreč
5096,0d8W37FAww,HR,21320,Bast,Splitsko-Dalmatinska,15,,,Baška Voda
5097,E2xt699yvi,HR,21315,Jesenice,Splitsko-Dalmatinska,15,,,Dugi Rat
5098,ly4SuNtdAO,HR,21311,Donje Sitno,Splitsko-Dalmatinska,15,,,Stobreč
5099,hoE3GGOEYp,HR,21311,Stobreč,Splitsko-Dalmatinska,15,,,Stobreč
5100,tC8tgeLgDV,HR,21320,Krvavica,Splitsko-Dalmatinska,15,,,Baška Voda
5101,q624NRjG8T,HR,21330,Gradac,Splitsko-Dalmatinska,15,,,Gradac
5102,KWVox9ED1K,HR,21320,Baška Voda,Splitsko-Dalmatinska,15,,,Baška Voda
5103,B9DJzZVtOI,HR,21330,Drvenik,Splitsko-Dalmatinska,15,,,Gradac
5104,8fnnTOw4pW,HR,21320,Brela,Splitsko-Dalmatinska,15,,,Baška Voda
5105,n7ypOz5vnF,HR,21327,Živogošće,Splitsko-Dalmatinska,15,,,Podgora
5106,XFaAftwxkF,HR,21327,Podgora,Splitsko-Dalmatinska,15,,,Podgora
5107,Q9vQleCLPe,HR,21330,Brist,Splitsko-Dalmatinska,15,,,Gradac
5108,wUQU8MCfbJ,HR,21327,Drašnice,Splitsko-Dalmatinska,15,,,Podgora
5109,Ttxmdeie69,HR,21327,Gornje Igrane,Splitsko-Dalmatinska,15,,,Podgora
5110,XHP6PmhwH1,HR,21320,Promajna,Splitsko-Dalmatinska,15,,,Baška Voda
5111,NNeSIZqPu4,HR,21327,Igrane,Splitsko-Dalmatinska,15,,,Podgora
5112,31RWHknUxl,HR,21330,Podaca,Splitsko-Dalmatinska,15,,,Gradac
5113,RRFHhKgn2f,HR,21330,Zaostrog,Splitsko-Dalmatinska,15,,,Gradac
5114,aZ5OanOPwu,HR,21400,Supetar,Splitsko-Dalmatinska,15,,,Supetar
5115,mYKkpcszIT,HR,21400,Škrip,Splitsko-Dalmatinska,15,,,Supetar
5116,outCi72NYK,HR,21400,Mirca,Splitsko-Dalmatinska,15,,,Supetar
5117,uLPREHeAAB,HR,21400,Dračevica,Splitsko-Dalmatinska,15,,,Supetar
5118,O8ogbVcOll,HR,21400,Donji Humac,Splitsko-Dalmatinska,15,,,Supetar
5119,40Di3nYD8I,HR,21400,Sutivan,Splitsko-Dalmatinska,15,,,Supetar
5120,6cE1JyNZXE,HR,21400,Nerežišća,Splitsko-Dalmatinska,15,,,Supetar
5121,Vh1qmCw6qk,HR,21405,Bobovišća,Splitsko-Dalmatinska,15,,,Milna
5122,325imksExQ,HR,21412,Pražnica,Splitsko-Dalmatinska,15,,,Pučišća
5123,oLzQITr3v1,HR,21405,Ložišća,Splitsko-Dalmatinska,15,,,Milna
5124,IAjYZdTKnR,HR,21410,Splitska,Splitsko-Dalmatinska,15,,,Postira
5125,LmZGUrG2qh,HR,21412,Pučišća,Splitsko-Dalmatinska,15,,,Pučišća
5126,Wqe2GkPm9J,HR,21405,Milna,Splitsko-Dalmatinska,15,,,Milna
5127,N2xw31sP9p,HR,21410,Dol,Splitsko-Dalmatinska,15,,,Postira
5128,4Gdk0dz6CK,HR,21410,Postira,Splitsko-Dalmatinska,15,,,Postira
5129,UB40MUFK9p,HR,21412,Gornji Humac,Splitsko-Dalmatinska,15,,,Pučišća
5130,k0LpL7Zawp,HR,21425,Sumartin,Splitsko-Dalmatinska,15,,,Selca
5131,NUJshRFOWk,HR,21420,Murvica,Splitsko-Dalmatinska,15,,,Bol
5132,jK9ZdIttUm,HR,21430,Grohote,Splitsko-Dalmatinska,15,,,Grohote
5133,3FlIehW8Hc,HR,21425,Povlja,Splitsko-Dalmatinska,15,,,Selca
5134,6fEtNIw3rc,HR,21430,Maslinica,Splitsko-Dalmatinska,15,,,Grohote
5135,NU0mYgdP2z,HR,21420,Bol,Splitsko-Dalmatinska,15,,,Bol
5136,hs5D6RKRQi,HR,21430,Rogač,Splitsko-Dalmatinska,15,,,Grohote
5137,sAnNtKHxAU,HR,21425,Novo Selo,Splitsko-Dalmatinska,15,,,Selca
5138,eu6R1NXmWN,HR,21430,Srednje Selo,Splitsko-Dalmatinska,15,,,Grohote
5139,u24GH6epkU,HR,21425,Selca,Splitsko-Dalmatinska,15,,,Selca
5140,EgIC9ZHNHD,HR,21430,Gornje Selo,Splitsko-Dalmatinska,15,,,Grohote
5141,EsOwSSTBAW,HR,21450,Milna,Splitsko-Dalmatinska,15,,,Hvar
5142,RvZiqrpxs2,HR,21430,Nečujam,Splitsko-Dalmatinska,15,,,Grohote
5143,13v4brR10B,HR,21430,Donje Selo,Splitsko-Dalmatinska,15,,,Grohote
5144,7E11t93Lfa,HR,21450,Velo Grablje,Splitsko-Dalmatinska,15,,,Hvar
5145,EvDmzCYUdn,HR,21450,Zaraće,Splitsko-Dalmatinska,15,,,Hvar
5146,qkCpqw7FSm,HR,21430,Stomorska,Splitsko-Dalmatinska,15,,,Grohote
5147,N8YmXRPn18,HR,21450,Hvar,Splitsko-Dalmatinska,15,,,Hvar
5148,c46ZF9Dalo,HR,21450,Malo Grablje,Splitsko-Dalmatinska,15,,,Hvar
5149,mCIqpEqFhA,HR,21460,Dol,Splitsko-Dalmatinska,15,,,Stari Grad
5150,DyUIFqCQLF,HR,21460,Selca kod Starog Grada,Splitsko-Dalmatinska,15,,,Stari Grad
5151,lFYlMwUVSb,HR,21450,Brusje,Splitsko-Dalmatinska,15,,,Hvar
5152,Pw96exO60S,HR,21465,Sveta Nedjelja,Splitsko-Dalmatinska,15,,,Jelsa
5153,Xid6D0h8mv,HR,21460,Rudina,Splitsko-Dalmatinska,15,,,Stari Grad
5154,AqkKoSYy8L,HR,21460,Stari Grad,Splitsko-Dalmatinska,15,,,Stari Grad
5155,O25P35H77u,HR,21465,Vrisnik,Splitsko-Dalmatinska,15,,,Jelsa
5156,efEmTS8xnE,HR,21465,Ivan Dolac,Splitsko-Dalmatinska,15,,,Jelsa
5157,ApV1zYLf3g,HR,21460,Vrbanj,Splitsko-Dalmatinska,15,,,Stari Grad
5158,nwk9SHS9Iu,HR,21460,Svirče,Splitsko-Dalmatinska,15,,,Stari Grad
5159,azZyARFEn9,HR,21465,Jelsa,Splitsko-Dalmatinska,15,,,Jelsa
5160,dWttYiaCU9,HR,21465,Pitve,Splitsko-Dalmatinska,15,,,Jelsa
5161,8jekKuDLWu,HR,21469,Selca kod Bogomolja,Splitsko-Dalmatinska,15,,,Sućuraj
5162,BSHl9CSE43,HR,21465,Humac,Splitsko-Dalmatinska,15,,,Jelsa
5163,9IKsjADUCJ,HR,21480,Rukavac,Splitsko-Dalmatinska,15,,,Vis
5164,g67d8ljtHc,HR,21465,Vrboska,Splitsko-Dalmatinska,15,,,Jelsa
5165,6swFbvRWxi,HR,21465,Gromin Dolac,Splitsko-Dalmatinska,15,,,Jelsa
5166,nIfa9zEMNT,HR,21465,Jagodna,Splitsko-Dalmatinska,15,,,Jelsa
5167,n6E5zQXB5A,HR,21465,Zavala,Splitsko-Dalmatinska,15,,,Jelsa
5168,GwHMEGxCcI,HR,21469,Gdinj,Splitsko-Dalmatinska,15,,,Sućuraj
5169,9H3PJ21gtd,HR,21469,Zastražišće,Splitsko-Dalmatinska,15,,,Sućuraj
5170,srskHKEiJv,HR,21480,Podselje,Splitsko-Dalmatinska,15,,,Vis
5171,LxaANjP8o9,HR,21469,Sućuraj,Splitsko-Dalmatinska,15,,,Sućuraj
5172,B261FvxFNP,HR,21480,Žena Glava,Splitsko-Dalmatinska,15,,,Vis
5173,x6sPXuGA4A,HR,21480,Podstražje,Splitsko-Dalmatinska,15,,,Vis
5174,ZqBIlFngL3,HR,21480,Vis,Splitsko-Dalmatinska,15,,,Vis
5175,dhlcNGtdGL,HR,21480,Podšpilje,Splitsko-Dalmatinska,15,,,Vis
5176,zEnc6cy1kb,HR,21469,Bogomolje,Splitsko-Dalmatinska,15,,,Sućuraj
5177,Gsn73F8277,HR,21480,Duboka,Splitsko-Dalmatinska,15,,,Vis
5178,YPrGqXlDLl,HR,21480,Podhumlje,Splitsko-Dalmatinska,15,,,Vis
5179,TjoJrtzULf,HR,21469,Poljica,Splitsko-Dalmatinska,15,,,Sućuraj
5180,R2HJMSm51e,HR,21480,Milna,Splitsko-Dalmatinska,15,,,Vis
5181,2aHCIiPq16,HR,42000,Poljana Biškupečka,Varaždinska,16,,,Varaždin
5182,4T0Gk32TN7,HR,21480,Dračevo Polje,Splitsko-Dalmatinska,15,,,Vis
5183,CD5DFe3Cit,HR,21485,Sveti Andrija,Splitsko-Dalmatinska,15,,,Komiža
5184,0rUwvdtO1F,HR,21485,Komiža,Splitsko-Dalmatinska,15,,,Komiža
5185,aUL3PMCNH2,HR,42000,Gojanec,Varaždinska,16,,,Varaždin
5186,vOtUSivMfU,HR,21485,Oključna,Splitsko-Dalmatinska,15,,,Komiža
5187,GaibKbH7AC,HR,21480,Rogačić,Splitsko-Dalmatinska,15,,,Vis
5188,g64WBJDRj2,HR,21480,Plisko Polje,Splitsko-Dalmatinska,15,,,Vis
5189,7xZWGpLBWi,HR,21480,Marinje Zemlje,Splitsko-Dalmatinska,15,,,Vis
5190,T28lnfn0Kr,HR,21485,Biševo,Splitsko-Dalmatinska,15,,,Komiža
5191,iCsHj8Z43F,HR,21485,Palagruža,Splitsko-Dalmatinska,15,,,Komiža
5192,qtC5ScLHwQ,HR,21480,Borovik,Splitsko-Dalmatinska,15,,,Vis
5193,gTYnEzIArU,HR,42000,Gornji Kućan,Varaždinska,16,,,Varaždin
5194,4Ch1ICiXw8,HR,42000,Sračinec,Varaždinska,16,,,Varaždin
5195,EsqEA8dQCs,HR,42000,Šijanec,Varaždinska,16,,,Varaždin
5196,XtInLB4OvM,HR,42000,Varaždin,Varaždinska,16,,,Varaždin
5197,LQveQCZLhf,HR,42000,Donji Kućan,Varaždinska,16,,,Varaždin
5198,YgnoTnjH5b,HR,42000,Vidovec,Varaždinska,16,,,Varaždin
5199,ryLnENUl0g,HR,42000,Prekno,Varaždinska,16,,,Varaždin
5200,6Nw0FslaqF,HR,42000,Papinec,Varaždinska,16,,,Varaždin
5201,t1G6Gi10hZ,HR,42000,Jalkovec,Varaždinska,16,,,Varaždin
5202,5rJ4TmzdMI,HR,42000,Domitrovec,Varaždinska,16,,,Varaždin
5203,tfug0OcZg2,HR,42000,Svibovec Podravski,Varaždinska,16,,,Varaždin
5204,EWIV4tikkW,HR,42000,Nedeljanec,Varaždinska,16,,,Varaždin
5205,IQG2dTG53C,HR,42000,Hrašćica,Varaždinska,16,,,Varaždin
5206,V4ZUYeERjv,HR,42000,Zamlača,Varaždinska,16,,,Varaždin
5207,KoXEL7VTwC,HR,42202,Štefanec,Varaždinska,16,,,Trnovec Bartolovečki
5208,eJsm1UaCcU,HR,42202,Šemovec,Varaždinska,16,,,Trnovec Bartolovečki
5209,877GYLlCqn,HR,42202,Imbriovec Jalžabetski,Varaždinska,16,,,Trnovec Bartolovečki
5210,51gmbCCYOS,HR,42000,Budislavec,Varaždinska,16,,,Varaždin
5211,y31fvEPxjD,HR,42000,Krkanec,Varaždinska,16,,,Varaždin
5212,tV5OlJI94s,HR,42202,Novakovec,Varaždinska,16,,,Trnovec Bartolovečki
5213,W2epx2CEmV,HR,42000,Črnec Biškupečki,Varaždinska,16,,,Varaždin
5214,FLXucSwb1N,HR,42000,Kućan Marof,Varaždinska,16,,,Varaždin
5215,tuyCy2GqD0,HR,42000,Cargovec,Varaždinska,16,,,Varaždin
5216,mTC8u1aufW,HR,42202,Zbelava,Varaždinska,16,,,Trnovec Bartolovečki
5217,ust4vUPT31,HR,42202,Pihovec,Varaždinska,16,,,Trnovec Bartolovečki
5218,Uagw03DxUN,HR,42202,Kelemen,Varaždinska,16,,,Trnovec Bartolovečki
5219,aiZQHt8tnF,HR,42202,Žabnik,Varaždinska,16,,,Trnovec Bartolovečki
5220,jiGXe8sS5k,HR,42202,Leštakovec,Varaždinska,16,,,Trnovec Bartolovečki
5221,CD6oTWGbo5,HR,42204,Tomaševec Biškupečki,Varaždinska,16,,,Turčin
5222,ermIBXr28t,HR,42204,Krušljevec,Varaždinska,16,,,Turčin
5223,k59yyiBEPK,HR,42202,Bartolovec,Varaždinska,16,,,Trnovec Bartolovečki
5224,Ga6jEBQnC7,HR,42204,Turčin,Varaždinska,16,,,Turčin
5225,wZ56LOW8Hp,HR,42204,Beretinec,Varaždinska,16,,,Turčin
5226,wtY7PsVAdn,HR,42202,Trnovec,Varaždinska,16,,,Trnovec Bartolovečki
5227,MKlowQ9FuR,HR,42204,Sveti Ilija,Varaždinska,16,,,Turčin
5228,8o5LINVFk0,HR,42202,Jalžabet,Varaždinska,16,,,Trnovec Bartolovečki
5229,sAK3tfeVou,HR,42204,Beletinec,Varaždinska,16,,,Turčin
5230,QfNrVDMGgs,HR,42204,Varaždin Breg,Varaždinska,16,,,Turčin
5231,h6ioCdPf4x,HR,42204,Lužan Biškupečki,Varaždinska,16,,,Turčin
5232,Qk6znh94ds,HR,42204,Žigrovec,Varaždinska,16,,,Turčin
5233,gD5CnfbdYx,HR,42202,Zamlaka,Varaždinska,16,,,Trnovec Bartolovečki
5234,eUkWGJgC6h,HR,42204,Jakopovec,Varaždinska,16,,,Turčin
5235,a9xaJtTFZD,HR,42204,Ledinec Gornji,Varaždinska,16,,,Turčin
5236,Dna3b4wEiu,HR,42204,Kaštelanec,Varaždinska,16,,,Turčin
5237,teZiMVXg83,HR,42204,Donji Kneginec,Varaždinska,16,,,Turčin
5238,DjIE2Z6UFN,HR,42204,Gornji Kneginec,Varaždinska,16,,,Turčin
5239,Jnil72kQ4K,HR,42204,Seketin,Varaždinska,16,,,Turčin
5240,2ofqBplkHx,HR,42204,Ledinec,Varaždinska,16,,,Turčin
5241,3gUtHSEBUJ,HR,42208,Virje Križovljansko,Varaždinska,16,,,Cestica
5242,QP6A7LixDC,HR,42204,Križanec,Varaždinska,16,,,Turčin
5243,s23jcjso8M,HR,42208,Strmec Podravski,Varaždinska,16,,,Cestica
5244,RqMy5wEZw8,HR,42208,Radovec,Varaždinska,16,,,Cestica
5245,G02DxHrHKA,HR,42208,Cestica,Varaždinska,16,,,Cestica
5246,5jTnhr7Hv2,HR,42208,Majerje,Varaždinska,16,,,Cestica
5247,MkTEtXt0ej,HR,42208,Petrijanec,Varaždinska,16,,,Cestica
5248,Z1CyRk5PoS,HR,42204,Črešnjevo,Varaždinska,16,,,Turčin
5249,QLyqecHQch,HR,42204,Doljan,Varaždinska,16,,,Turčin
5250,TgnoitNPQW,HR,42208,Družbinec,Varaždinska,16,,,Cestica
5251,4N5lr8nzXM,HR,42208,Vratno Otok,Varaždinska,16,,,Cestica
5252,phLAoYpsRu,HR,42208,Veliki Lovrečan,Varaždinska,16,,,Cestica
5253,TqatlYYey3,HR,42208,Jarki,Varaždinska,16,,,Cestica
5254,FQ37XeGc8H,HR,42208,Kolarovec,Varaždinska,16,,,Cestica
5255,E4G5qUUqnw,HR,42208,Brezje Dravsko,Varaždinska,16,,,Cestica
5256,RfvfXOe0R5,HR,42208,Selci Križovljanski,Varaždinska,16,,,Cestica
5257,XqoHmj0rYX,HR,42208,Gornje Vratno,Varaždinska,16,,,Cestica
5258,r1fNAwUDIF,HR,42208,Križanče,Varaždinska,16,,,Cestica
5259,i1B2BKJ3EL,HR,42208,Mali Lovrečan,Varaždinska,16,,,Cestica
5260,APoMdHbLQk,HR,42208,Natkrižovljan,Varaždinska,16,,,Cestica
5261,NAchNAH3Sk,HR,42208,Otok Virje,Varaždinska,16,,,Cestica
5262,aEUeTdeNDS,HR,42220,Podrute,Varaždinska,16,,,Novi Marof
5263,WgVBE8nE3L,HR,42208,Malo Gradišće,Varaždinska,16,,,Cestica
5264,x7vwkXk6sP,HR,42208,Križovljan Radovečki,Varaždinska,16,,,Cestica
5265,MLs2gALIIp,HR,42208,Zelendvor,Varaždinska,16,,,Cestica
5266,J6getgCm4V,HR,42220,Breznica,Varaždinska,16,,,Novi Marof
5267,ojHiUjP50J,HR,42220,Ključ,Varaždinska,16,,,Novi Marof
5268,4E8zD1be8j,HR,42208,Radovec Polje,Varaždinska,16,,,Cestica
5269,CUhio93D16,HR,42208,Falinić Breg,Varaždinska,16,,,Cestica
5270,hFeoHGkGBt,HR,42220,Podevčevo,Varaždinska,16,,,Novi Marof
5271,UbNHRRHhky,HR,42220,Visoko,Varaždinska,16,,,Novi Marof
5272,BAXi36nlKh,HR,42220,Jarek Bisaški,Varaždinska,16,,,Novi Marof
5273,zKaxMcpu5L,HR,42220,Šćepanje,Varaždinska,16,,,Novi Marof
5274,5bq1nMLozj,HR,42208,Dubrava Križovljanska,Varaždinska,16,,,Cestica
5275,tcrwwd2NeV,HR,42208,Babinec,Varaždinska,16,,,Cestica
5276,qPuw7PkW0S,HR,42220,Remetinec,Varaždinska,16,,,Novi Marof
5277,EJq5hqIhLM,HR,42208,Nova Ves Petrijanečka,Varaždinska,16,,,Cestica
5278,E2rHoemVSl,HR,42220,Ljubešćica,Varaždinska,16,,,Novi Marof
